id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14225987,<AY-1>Private Room&key>AC>WIFI>BEACH>TRAIN St.,82314525,Casa Ale,,Cruz De Humilladero,36.71236,-4.42988,Private room,27,2,386,2024-12-14,3.78,9,52,28,VFT/MA/25082
14230925,Habitación privada piso espectacular. Privare room,68062684,Javier,,Bailen-Miraflores,36.72364,-4.43668,Private room,36,2,129,2024-12-09,2.11,2,204,38,VFT/MA/37101
14248041,<AY-4>Private Room&key>AC>WIFI>BEACH>TRAIN St.,82314525,Casa Ale,,Cruz De Humilladero,36.71236,-4.43031,Private room,27,1,399,2024-12-13,3.91,9,145,44,VFT/MA/25082
14248460,<AY-5>Private Room&key>AC>WIFI>BEACH>TRAIN St.,82314525,Casa Ale,,Cruz De Humilladero,36.7123,-4.4298,Private room,26,3,369,2024-12-17,3.61,9,59,33,VFT/MA/25082
14248666,<AY-3>Private Room&key>AC>WIFI>BEACH>TRAIN St.,82314525,Casa Ale,,Centro,36.7123,-4.42971,Private room,28,1,453,2024-12-07,4.44,9,57,27,VFT/MA/25082
14265275,RELAX & ENJOY  in the center of Málaga,27205638,Lore,,Centro,36.72769,-4.42538,Entire home/apt,85,3,54,2024-10-29,0.53,1,16,9,CTC-2016096452
14271969,Malaga Center Flat Holidays Comedias 2 bedrooms,8544512,Malaga Center Flat,,Centro,36.72311,-4.42157,Entire home/apt,97,1,62,2024-09-26,0.61,60,284,10,VFT/MA/28676
14288527,Large attic with terrace  overlooking the sea,34433429,Nieves,,Centro,36.728077,-4.405469,Entire home/apt,109,3,372,2024-12-17,3.64,1,172,30,VFT/MA/14986
14295082,Homeclub | Awesome Villa w/pool and sea views,469035350,Home Club,,Este,36.716529846191406,-4.346056938171387,Entire home/apt,1367,1,51,2024-11-01,0.57,1,283,10,VFT/MA/07466
14308169,CASA TRANQUILA A 120 METROS DE LA PLAYA HUELIN,87443021,Elena,,Carretera de Cadiz,36.69996,-4.43769,Entire home/apt,114,6,39,2024-11-30,0.38,4,42,10,CVT/MA/01435.
14345346,New Luxury Central Patio 2BR Parking AC,87883625,Daniel Y María,,Centro,36.72547,-4.4225,Entire home/apt,109,3,294,2024-12-03,2.94,2,193,33,VFT/MA/06513
14347472,Centro de Málaga 2 dormitorios,72988370,Custodia María,,Centro,36.72124,-4.4259,Entire home/apt,97,3,104,2024-12-16,1.02,3,84,22,A/MA/01444
14351334,Habitación con terraza privada,82467630,Mari,,Centro,36.73003,-4.41941,Private room,,1,106,2024-12-15,1.04,2,364,21,CTC2018160402
14363439,"Cozy duplex. City centre, wifi, A/C",48333116,Carlos,,Centro,36.72478,-4.42015,Entire home/apt,95,7,47,2020-02-29,0.46,1,11,0,VFT/MA/06766
14373651,Villa Parque Natural de los Montes de Málaga.,87799891,Miguel,,Centro,36.73912,-4.41226,Entire home/apt,,4,47,2024-07-27,0.46,1,354,2,VFT/MA/10025
14440787,Cathedral Suite Private Terrace,4739907,Maria Del Mar,,Centro,36.7207,-4.41865,Entire home/apt,135,1,202,2024-12-08,2.01,7,304,37,VFT/MA/11308
14447529,Cosy apartment in the Historic Center of Málaga,58636020,Manuel,,Centro,36.72288,-4.42273,Entire home/apt,69,2,99,2024-12-30,0.98,1,364,35,CTC-2019164676
14464524,"House, comfortable home to enjoy and rest",89118268,Augusto,,Este,36.72346,-4.37303,Entire home/apt,126,2,141,2024-11-06,1.40,2,257,25,VFT/MA/02452
14477436,Apartamento bien situado.,89260316,Alberto,,Centro,36.73101,-4.4149,Entire home/apt,,2,9,2024-08-19,0.09,2,0,4,VFT/MA/29502
14481423,Cathedral Interior Suite,4739907,Maria Del Mar,,Centro,36.72082,-4.4187,Entire home/apt,73,1,106,2024-12-13,1.04,7,323,15,VFT/MA/11309
14482860,Centro 3 habitaciones parking gratis,50961065,Diana,,Centro,36.7286,-4.41426,Entire home/apt,171,2,23,2024-10-06,0.24,7,325,1,Exempt
14484202,Málaga centro,89340421,Josefa,,Centro,36.72511,-4.42682,Entire home/apt,75,2,51,2024-11-23,0.50,1,243,3,ctc_2016102087
14492683,INMálaga Apartments Granada 2,79418042,INMálaga,,Centro,36.72165,-4.42,Entire home/apt,,1,60,2021-08-08,0.59,41,0,0,A/MA/01447
14499262,iloftmalaga Cister,80225433,I Loft Malaga,,Centro,36.71998,-4.41828,Entire home/apt,101,1,8,2024-09-02,0.10,218,296,1,VFT/MA/08766
14503094,Piso de 140m2 muy luminoso y fresco.,89260316,Alberto,,Centro,36.71283,-4.42594,Entire home/apt,,2,0,,,2,0,0,VUT/MA/29501
14511272,Alquiler de Habitacion/es zona 1ª Linea playa,89660355,Francisco José,,Centro,36.71752,-4.41469,Private room,61,4,73,2024-10-20,0.72,2,105,5,CTC-2018139849
14519534,Cathedral Views/Prime Location/All Marble,89705945,Antonio.,,Centro,36.71926,-4.41891,Entire home/apt,108,2,453,2024-12-31,4.46,61,87,66,VFT/MA/08962
14521334,Modern and spacious apartment historic city center,36054622,Eloisa,,Centro,36.7266,-4.42127,Entire home/apt,155,1,135,2024-12-17,1.44,1,185,22,VFT/MA/05728
14527888,Lazcano & old town by ELE Apartments,89812313,Ele,,Centro,36.72324,-4.42201,Entire home/apt,114,2,106,2024-12-15,1.05,90,348,2,VFT/MA/05655
14531905,Acogedor apartamento en el Centro de Málaga,50443588,Juan,,Centro,36.72538,-4.42023,Entire home/apt,177,2,128,2020-02-16,1.26,1,19,0,VFT/MA/05651
14581463,Apartamento grande en zona residencial tranquila,84246040,Ana,,Puerto de la Torre,36.74315,-4.49347,Entire home/apt,32,3,213,2024-11-05,2.09,2,75,19,VFT/MA/24898
14589478,Apartment in Malaga's historical downtown,27430049,Jose Trinidad,,Centro,36.72291,-4.41974,Entire home/apt,64,3,432,2024-12-22,4.31,2,33,66,VFT/MA/05657
14598394,Encantador apartamento y maravillosas vistas,55581934,Francisco,,Este,36.7402,-4.35426,Entire home/apt,166,2,378,2024-10-26,3.72,1,163,16,VFT/MA/07061
